3.504	0.890871	0.00806364	0.0105594	0.0905061	32.4397	108.819	108.172	100.916	0.287404	0.237397
3.52225	0.890822	0.00808312	0.0105696	0.0905254	32.4395	108.822	108.174	100.916	0.287675	0.237578
3.5405	0.890773	0.00810255	0.0105799	0.0905447	32.4394	108.824	108.176	100.916	0.287947	0.237759
3.55875	0.890724	0.00812194	0.0105902	0.090564	32.4393	108.826	108.178	100.916	0.288221	0.237941
3.577	0.890675	0.00814129	0.0106005	0.0905833	32.4391	108.829	108.18	100.916	0.288496	0.238124
3.59525	0.890626	0.00816059	0.0106109	0.0906027	32.439	108.831	108.182	100.916	0.288772	0.238308
3.6135	0.890577	0.00817985	0.0106213	0.090622	32.4389	108.833	108.184	100.916	0.28905	0.238493
3.63175	0.890528	0.00819906	0.0106318	0.0906414	32.4387	108.836	108.186	100.916	0.289329	0.238679
3.65	0.890479	0.00821823	0.0106424	0.0906608	32.4386	108.838	108.188	100.916	0.28961	0.238865
3.66825	0.890429	0.00823736	0.010653	0.0906803	32.4385	108.841	108.19	100.916	0.289892	0.239052
3.6865	0.89038	0.00825644	0.0106636	0.0906997	32.4383	108.843	108.192	100.916	0.290175	0.239241
3.70475	0.890331	0.00827548	0.0106743	0.0907192	32.4382	108.845	108.194	100.916	0.29046	0.23943
3.723	0.890282	0.00829448	0.0106851	0.0907387	32.4381	108.848	108.196	100.916	0.290746	0.239619
3.74125	0.890232	0.00831344	0.0106959	0.0907582	32.4379	108.85	108.198	100.916	0.291033	0.23981
3.7595	0.890183	0.00833235	0.0107067	0.0907777	32.4378	108.852	108.2	100.916	0.291322	0.240001
3.77775	0.890134	0.00835123	0.0107176	0.0907973	32.4377	108.855	108.202	100.916	0.291612	0.240194
3.796	0.890085	0.00837006	0.0107286	0.0908169	32.4375	108.857	108.204	100.916	0.291903	0.240387
3.81425	0.890035	0.00838885	0.0107396	0.0908364	32.4374	108.86	108.206	100.916	0.292196	0.240581
3.8325	0.889986	0.0084076	0.0107506	0.0908561	32.4373	108.862	108.208	100.916	0.29249	0.240775
3.85075	0.889936	0.00842631	0.0107617	0.0908757	32.4371	108.864	108.21	100.916	0.292785	0.240971
3.869	0.889887	0.00844497	0.0107729	0.0908953	32.437	108.867	108.212	100.916	0.293081	0.241167
3.88725	0.889837	0.0084636	0.010784	0.090915	32.4368	108.869	108.214	100.916	0.293379	0.241364
3.9055	0.889788	0.00848219	0.0107953	0.0909347	32.4367	108.872	108.216	100.916	0.293678	0.241562
3.92375	0.889738	0.00850074	0.0108066	0.0909544	32.4366	108.874	108.218	100.916	0.293978	0.241761
3.942	0.889689	0.00851924	0.0108179	0.0909741	32.4364	108.876	108.22	100.916	0.29428	0.24196
3.96025	0.889639	0.00853771	0.0108293	0.0909939	32.4363	108.879	108.222	100.916	0.294583	0.24216
3.9785	0.88959	0.00855614	0.0108407	0.0910137	32.4362	108.881	108.224	100.916	0.294887	0.242361
3.99675	0.88954	0.00857453	0.0108522	0.0910335	32.436	108.884	108.226	100.916	0.295192	0.242563
4.015	0.88949	0.00859288	0.0108637	0.0910533	32.4359	108.886	108.228	100.916	0.295499	0.242765
4.03325	0.88944	0.0086112	0.0108752	0.0910731	32.4357	108.888	108.23	100.916	0.295806	0.242968
4.0515	0.889391	0.00862947	0.0108868	0.091093	32.4356	108.891	108.232	100.916	0.296115	0.243172
4.06975	0.889341	0.00864771	0.0108985	0.0911128	32.4355	108.893	108.234	100.916	0.296426	0.243376
4.088	0.889291	0.00866591	0.0109102	0.0911327	32.4353	108.896	108.236	100.916	0.296737	0.243581
